良性婴儿肌阵挛性癫痫,15,50952.91,10100.40,3
急性早幼粒细胞性白血病，完全缓解,14,62294.76,42314.50,3
癌,14,104264.54,81161.92,13
腭咽增生,15,5329.78,2081.07,3
卵巢出血,16,3532.52,1305.67,1
绒毛腺性腺瘤,15,6534.38,3704.53,1
手术后输尿管粘连,15,702.90,110.54,1
骨髓炎,14,7133.34,4235.90,2
枕骨骨折,10,10098.36,6623.46,2
阴道炎,09,10316.89,6835.78,6
肱骨骨折,06,72174.78,36932.75,11
阻塞性肺炎,12,155760.31,117467.01,29
皮质型老年性白内障,16,17944.50,13352.98,1
子宫内膜单纯性增生,14,137325.29,68417.52,13
解热药中毒,15,444.98,159.75,1
脑器质性精神病,12,13269.77,9827.35,2
功能性吞咽困难,14,1976.40,767.00,2
癃闭病,16,4859.67,2477.29,1
真心痛病,15,1328.08,429.11,1
降结肠息肉,16,193058.54,74650.97,16
根尖脓肿,11,18891.76,14037.64,8
红斑性天疱疮[厄谢尔－赛尼尔病],09,8367.04,5848.54,1
胰腺恶性肿瘤 NOS,09,2541.87,1718.89,2
子宫病理性收缩环,14,7407.58,1448.58,1
急性淋巴管炎,06,1411.36,566.54,1
胸导管梗阻,11,12983.67,10560.43,1
腋下结缔组织恶性肿瘤,12,32631.65,15521.90,1
颈椎胸椎椎间盘突出,15,115182.34,48308.13,9
脑动脉硬化,09,57440.02,43040.23,15
枫糖尿病,15,38289.20,18073.69,15
肺炎,07,773832.36,477252.33,311
大网膜炎,11,7622.21,3691.43,1
肝病,13,13252.03,9136.75,3
鞘膜良性肿瘤,16,39381.88,21439.65,3
不规则阴道出血,10,1025.65,698.49,1
皮肤良性肿瘤,15,7561.28,4710.14,3
风湿性心脏病(RHD),12,145112.68,114656.57,18
胸腺病,11,22661.64,17056.24,1
疱疹病毒感染[单纯性疱疹],10,4432.37,3343.62,2
阴道炎,10,34472.99,22016.37,21
躯干神经、脊神经根和神经丛损伤,15,2678.31,1912.08,1
大脑半球出血,15,77834.26,38417.13,9
肩区筋膜炎,15,3128.59,2050.55,1
腮腺多形性腺瘤,14,209431.17,119293.46,10
肝原发性恶性肿瘤,05,5602.23,4186.56,1
外耳疾患 NOS,11,1742.76,981.44,1
其他的白内障,10,8557.58,5105.93,2
系统性红斑狼疮，累及器官或系统,15,751367.16,272923.80,81
陈旧性股骨干骨折,11,6993.10,4368.80,1
卵巢恶性肿瘤,06,58077.36,5514.21,4
特指颈椎间盘移位,16,4891.43,3324.71,2
开放性尺骨桡骨骨折,14,6460.00,4022.96,2
混合性强迫思维和动作,16,3084.56,1774.86,1
慢性喉炎,12,12387.86,6915.65,3
头颈肌挛缩,15,5456.41,3839.81,2
急性咽喉炎,06,10727.10,5482.22,8
慢性阑尾炎急性发作,16,351816.23,174050.16,65
慢性细支气管炎,13,11730.78,7039.40,3
呼吸性碱中毒,15,448757.06,205297.17,33
腰痛病,15,443982.62,279733.93,149
浆细胞瘤,16,17998.79,4012.42,1
联合性肝细胞癌和胆管癌 (C22.0),12,1320.99,721.22,1
开放性腹部损伤,12,24999.88,11140.18,1
病理性骨折 NEC,06,4218.32,1639.28,1
直肠恶性肿瘤史,13,1414146.97,1029565.72,55
面神经疾患,15,986752.35,578411.09,202
低血压,10,14840.11,9746.59,11
多发性双下肢骨折,15,825.62,491.01,1
眼睑湿疹,10,579.55,349.93,1
陈旧性膝外侧半月板损伤,15,5884.11,2567.36,1
前臂骨折,10,3430.06,2285.18,1
脑干梗塞,12,39662.75,30175.77,1
乳头状瘤病 NOS,06,6664.45,3759.31,1
单侧腹股沟疝伴梗阻,16,280759.93,120973.12,51
腕和手损伤,13,6910.14,3903.58,2
腹股沟癣,14,9346.54,5867.87,1
骨化性纤维瘤,16,22029.58,5995.13,1
肱骨头骨折,13,72110.53,31436.83,4
躯干损伤,16,4460.80,2937.71,1
重型地中海贫血,14,39878.89,13927.83,16
额骨骨折,13,1676.60,1236.38,1
声带白斑,16,106195.96,44820.69,10
卵巢白体囊肿,14,1693.97,838.58,1
多发性脑梗死,05,7456.30,3978.60,1
上肢溃疡,11,12659.72,8795.71,1
肌筋膜炎,14,24565.78,15479.02,6
特发性贫血,08,5467.48,3983.79,1
腮腺混合瘤恶变,13,26963.90,16781.25,2
骨性(病)关节炎,06,7305.78,5027.77,1
胆总管囊肿,16,167512.08,45143.18,5
外伤眼病（电光伤目病）,15,3071.56,1740.74,2
复发性丛集性头痛,15,4962.26,1240.48,1
咽喉痛,16,47730.62,29959.76,37
髋和下肢烧伤,15,56294.50,25231.36,10
单侧不完全唇裂,15,1539.72,234.05,1
先天性腹壁缺损,15,16282.76,6700.91,1
高热惊厥,15,263372.12,84210.53,138
胆道术后胆道感染,07,2989.83,1676.34,1
冈上肌综合征,15,1960.90,1297.52,1
唇皲裂,13,3475.23,2645.27,1
腋窝开放性伤口,11,15398.29,11888.19,2
高球蛋白血症,15,25067.02,18468.38,1
老年性核性白内障,16,27593.10,9140.27,3
大脑功能障碍,14,16446.37,8212.53,1
脐带挫伤,12,1422.85,537.67,1
混合痔手术,13,37903.08,25616.70,5
浆细胞增多症,12,1480.53,665.17,1
头部内伤病（开放性颅脑损伤）,14,134677.48,79530.66,6
胆囊脓肿,16,15263.84,5258.55,2
急性心肌梗死,07,28629.91,18059.24,5
眉部损伤,15,23184.77,9982.50,9
面部擦伤,11,30280.91,19055.98,13
下肢静脉瘤,10,22896.94,11668.95,5
妇科检查,15,36127.05,8378.72,3
非淋菌性尿道炎,09,8932.20,6603.80,4
指[趾]甲增大和增生,15,719.80,372.58,1
大脑血管动静脉畸形,16,543064.63,171617.00,13
情绪性头痛,15,19614.31,13857.45,11
指骨骨折,09,5822.75,4017.66,1
非特异性反应性肝炎,15,4197.39,1190.04,1
尿道口炎,11,58119.17,34986.31,33
视网膜血管病变,15,20395.88,5289.39,2
肾病综合症,15,23778.74,3988.87,3
慢性鼻咽炎,11,2127.60,1571.50,1
脊椎病,06,20442.37,10835.75,9
妊娠高血压 NOS,10,1542.72,1227.24,1
二度烧伤,16,226794.75,76754.46,34
足部裂伤,08,1926.97,1245.17,2
甲状旁腺功能亢进危象,14,19256.20,9773.20,1
肱骨头[哈斯]骨软骨病(幼年型),10,16534.02,10654.74,2
肢体肿胀,13,3782.14,2760.73,2
牙周牙髓综合征,15,6077.43,4025.59,4
糖尿病伴有多个并发症,09,950.42,498.96,1
化脓性咽炎,09,2799.74,62.35,2
库欣综合征,16,9335.79,4984.49,1
肠系膜恶性淋巴瘤 (M95900/3),06,4948.58,3092.34,1
特指败血症,15,12182.20,5894.74,5
肌无力,15,256715.32,123495.12,54
陈旧性上肢骨折,10,5006.86,3386.26,1
肝积液,11,1472.50,1043.55,1
浸润性小叶癌和特指型癌,15,19373.47,4917.06,3
外阴干皱症,14,171558.17,88607.44,31
2型糖尿病足病,14,21710.32,15943.42,4
粒细胞肉瘤 (M99300/3)　,14,73734.58,54409.51,3
痛风性关节炎,08,33986.97,22797.75,11
肿瘤,09,10744.83,7309.67,5
肾盂积水伴输尿管肾盂连接处梗阻,15,103773.56,51138.30,40
肺下叶恶性肿瘤,16,7002.24,4573.17,1
糖尿病性多神经病,10,4268.20,3638.08,1
骶尾部滑脱,15,138564.63,59628.78,4
纵隔肿物,15,44649.67,12174.15,1
胆管癌,13,153104.31,75202.12,7
代谢性脊髓病,14,10243.04,6641.24,2
大涎腺良性肿瘤,15,7819.10,2295.40,1
短暂性肢体麻痹,13,2624.13,1599.94,1
腹膜后肿物,11,5252.12,2438.87,1
面部脂肪瘤,14,965.92,580.34,1
高血压性脑病,07,39181.55,22413.45,14
先天性颅骨凹陷,15,89672.00,15049.54,1
膝关节囊韧带松弛,15,3817.51,2799.82,1
颈部软组织挤压伤,14,3607.47,1768.03,1
慢性荨麻疹,09,4397.98,3166.26,2
非典型抑郁症,16,13221.69,7064.13,2
胃窦炎,11,4940.30,3486.34,2
包皮溃疡,15,12900.51,7816.56,4
阑尾缺如,14,6141.24,4186.92,1
寻常疣,10,3456.72,2384.79,1
胎儿先天愚型,15,9275.83,2469.17,1
急性髓系白血病,16,1910575.98,759414.55,49
继发性再生障碍性贫血,15,58845.47,17736.88,7
单侧Ⅰ度唇裂,16,3151.80,1722.92,1
急性非感染性胃肠炎,13,253199.01,141928.68,114
上呼吸道过敏反应,16,21370.21,14072.80,18
肠结病,15,12908.75,6098.43,3
躯干部炎性肿物,06,1253.10,675.67,1
特指低血压,15,27053.79,17836.91,12
腹膜后淋巴结结核,16,4201.92,1758.13,1
甲状腺癌病,14,221426.61,129538.12,9
骶骨畸形,15,50100.39,29008.47,1
血管损伤,16,176339.76,65029.70,4
半月板疾患 NOS,13,22238.76,11985.64,2
多发性癌症,09,3360.87,2767.92,1
腹膜子宫内膜异位症,15,43203.13,16618.65,4
牙冠周脓肿,07,5982.79,3185.84,3
肾肿物,14,83816.91,55233.89,3
硬化性间质瘤,12,15495.11,6761.00,1
乳房皮肤良性肿瘤,12,3025.09,2072.90,1
双相情感障碍，目前为轻躁狂发作,16,142305.33,84275.76,11
结肠假息肉病,14,10920.34,7606.12,1
胰腺肿瘤 (M80002/1),13,47849.00,32178.74,2
食管癌根治手术,12,23491.16,16358.55,4
急性细支气管炎,16,49371.96,24347.30,30
酒精性心肌病,16,113842.79,61670.99,9
腕部骨折,10,20919.18,15273.10,4
呼吸道出血,16,1256.54,890.35,1
腹壁肉芽肿,16,9576.75,1780.96,1
1型糖尿病伴多并发症,15,193023.09,72389.25,11
细菌性肺炎,15,362954.55,126777.08,71
混合性睡眠呼吸暂停综合征,16,11356.67,3986.86,1
肠道阿米巴瘤,15,731.25,396.47,1
慢性活动性乙型肝炎,12,197486.15,125278.79,18
腰部扭伤,15,446626.19,259030.46,85
化脓性胸膜炎,11,7706.02,6534.18,4
血管瘤 NOS (D18.0),07,2620.69,1472.56,1
高血压Ⅲ,13,375189.32,265792.04,64
皮肤血管瘤,12,22805.59,11470.37,1
特指变应性鼻炎,15,9619.71,3320.88,1
卵巢癌切除个人史,09,36916.55,26633.66,3
前臂肌肉和肌腱损伤,11,3151.13,1914.62,1
疣状乳头状瘤,15,1257.73,403.49,1
急性呼吸衰竭,11,5051.23,3869.95,2
外生殖器挤压伤,15,2681.33,1389.13,1
鞘膜结石,14,15921.89,11800.96,2
股骨头缺血性坏死,14,845566.00,415207.08,37
下肢良性肿瘤,15,119384.57,52119.17,12
肛门脱垂(脱肛),09,7075.68,4556.78,1
腰部扭伤,16,204838.57,127153.59,56
新生儿呼吸窘迫,15,568135.20,147266.60,18
牙龈脓肿,15,196087.49,108472.49,169
脓疱疹,09,4260.59,3009.67,2
妊娠期短暂性高血压,16,7593.83,1015.56,1
化脓性关节炎,14,39657.23,29270.07,5
皮下囊肿,12,3510.83,1799.98,2
正常钾型周期性麻痹,15,2653.35,770.63,2
外阴疖,14,9405.10,6211.56,3
卵巢妊娠破裂,16,10850.81,4137.79,1
挤压综合征,15,19966.69,4422.40,3
胶原血管性多神经病,14,4728.72,3570.45,1
鼻甲肥大,14,10275.64,6895.74,3
下颌软组织裂伤,12,1514.60,559.97,1
乳房原位癌,08,11364.14,7269.32,2
左后分支束传导阻滞,15,51705.04,28769.89,3
异常子宫出血,15,747644.15,301085.43,252
隐性冠心病(无症状性冠心病),09,73687.10,39265.56,15
贲门炎,10,2578.36,1757.12,1
臂丛神经损伤,13,27499.65,20027.92,1
创伤性急性硬膜下出血,16,46789.22,23357.77,2
糜烂性食道炎,09,8616.84,5905.25,4
额叶脑膜瘤,16,91510.66,32582.81,2
急性黄疸型甲型病毒性肝炎,14,52637.95,28349.86,7
掌骨骨折,12,72450.36,41678.74,13
与分娩有关乳房脓肿,15,14678.84,8196.91,4
剖宫产术新生儿,14,57404.34,29536.85,7
肾输尿管结石,09,12183.74,5828.40,2
眼睑痉挛-口下颌肌张力障碍,14,1532.58,757.58,1
麦克尔憩室,15,45114.96,10746.64,2
陈旧性会阴裂伤,12,19605.67,13808.55,5
肠道钩虫病,14,14602.40,8644.84,2
脑震荡,12,40353.29,27736.91,5
矽肺结核病(矽肺并发肺结核病),06,5567.78,2535.94,4
单胎顺产,15,231444.69,73653.56,92
胸部多处损伤,14,18673.23,15236.56,2
脑血管供血不足伴短暂性局灶性神经症状,14,225325.94,163194.69,70
脂肪肝,06,12541.96,6858.35,4
腰椎间盘疾患，伴有神经根病,10,90769.90,71645.25,32
厚皮性骨膜病(皮肤肥厚骨膜骨质增生症),14,13386.61,10487.93,1
肢体疼痛,13,38468.80,26453.55,6
胸腔血管瘤,15,1848.32,791.55,1
肌肉肿物,13,2176.97,1527.43,1
肠淋巴肉瘤 (M95920/3),11,16149.98,11210.90,1
膝关节病 NOS,09,5517.21,3653.52,3
胆囊炎,09,244715.74,162025.67,78
病毒性肝炎,16,3539607.38,1475203.95,184
面部擦伤,15,169295.15,75968.11,63
肾原位癌,15,22995.65,13201.61,6
臀部痈,14,6916.39,4590.40,3
红皮病,08,764.10,238.02,1
神经根炎,15,50945.61,22943.68,5
电解质代谢紊乱,15,933601.40,492965.23,148
新生儿羊水吸入性肺炎,14,53820.60,23032.06,10
拇指骨折,14,14509.97,8221.71,5
特指感染性脊椎病,15,2271.87,1432.21,1
急性消化性溃疡伴出血和穿孔,16,27073.59,18059.26,6
先天性肾血管畸形,14,14760.87,4391.50,1
走路不稳,15,38851.23,24011.72,5
寰枢椎半脱位,11,3512.97,2163.80,1
脑血管病,10,141888.88,112404.76,31
脑梗死个人史,16,1493444.38,956689.54,173
颅脑恶性肿瘤切除个人史,13,2493.50,1656.45,1
高血压病,12,1453373.27,1025753.03,164
下肢软组织感染,14,9125.29,6261.75,4
皮肤疖肿,11,3171.65,2133.62,2
颈部蜂窝组织炎,14,14535.80,8729.05,2
机械性肠梗阻,12,82031.79,48579.73,13
非霍奇[何杰]金淋巴瘤 (M96900/3),08,16854.41,11879.43,2
乳腺脓肿,14,68047.30,46987.23,11
股骨骨折,12,1402071.17,934914.42,67
胸部挤压伤,15,2880.82,1639.80,2
滑膜炎,16,393100.29,207517.01,58
骨髓增生,15,72094.72,22441.50,9
视网膜破裂,14,8812.62,3564.84,1
腹部肿物,15,561348.78,279564.50,60
多脏器损伤,15,56040.19,30730.49,6
呕血,09,32246.80,23200.57,7
烧伤后肌肉钙化,14,1983.98,1268.08,1
先天性脊柱侧凸,14,54378.54,18304.16,1
内部固定装置任何部位引起感染和炎症性反应,16,5551.44,3087.36,1
血友病,08,4669.85,3330.07,3
颈椎椎管狭窄,15,684417.31,256732.97,24
阻塞性和反流性尿路病,13,27328.76,20405.99,5
腰椎脱位,07,2326.52,1507.16,1
关节肿瘤,16,134452.48,48974.41,1
脑器质性精神病,11,8706.83,5773.09,1
过敏性肠炎,15,2324.30,885.81,1
食物中毒 NOS,14,40035.72,25415.07,5
心导管检查术后,11,2110.30,1640.61,1
消化道异物,16,24130.54,11698.48,6
足部脱位,16,2951.55,1742.24,1
腰椎间盘脱出,00,8304.22,6495.77,1
食管溃疡,12,55193.26,41011.50,6
膀胱直肠结缔组织良性肿瘤,15,140219.24,30096.16,3
尺骨骨折,12,71352.01,44886.71,10
蜂蛰伤,11,5722.27,3347.88,4
腹腔淋巴管瘤,10,48447.76,22747.11,6
缺血性视神经病变,14,18993.38,8671.98,4
亨特舌炎,16,1223.61,863.09,1
大脑囊肿,16,3278.89,2673.23,1
恶性淋巴瘤,15,1337935.05,548315.79,120
急性化脓性胆管炎,15,317725.55,176608.44,15
尺骨骨折,13,100078.04,60253.24,11
腹膜后子宫内膜异位症,15,18749.32,4600.88,2
腰背部挫伤,09,4227.87,2971.44,1
手开放性外伤伴并发症,13,13438.33,9328.88,4
急性肝功能衰竭,14,10256.53,5351.42,3
动脉粥样硬化,10,7543.39,5651.42,1
梅尼埃病[美尼尔氏病、内淋巴[迷路]积水,08,95486.02,62687.74,41
颞顶枕叶恶性肿瘤,15,6510.47,3564.04,1
结肠腺瘤样息肉病 (D12.-),12,13876.85,9048.03,3
肺结核，痰镜检（+）,16,432427.96,191910.14,50
全身衰竭,14,4101.35,2680.21,2
颈部软组织挤压伤,15,17825.00,7799.85,6
鼻息肉,08,29343.78,18458.23,10
焦虑性神经症,14,335304.96,206526.47,44
中度酒精中毒,13,2406.75,1793.74,1
手术后盲肠瘘,11,2958.37,1708.52,1
肠息肉,12,21305.16,12979.43,2
阴道前壁脱垂(膀胱膨出),07,5113.76,3157.53,2
淋巴细胞减少型霍奇金病,15,11846.04,1540.17,1
膝关节变性,13,4599.12,3369.91,1
腹泻,16,886085.62,387112.48,466
女性生殖器脱垂,15,29200.61,4675.02,1
急性非感染性胃肠炎,10,35258.22,18266.58,27
胸廓出口综合征,14,11691.30,5087.55,1
肺恶性肿瘤个人史,11,250304.60,125598.10,27
会厌良性肿瘤,15,12629.97,7311.24,2
鼻咽部出血,10,6563.32,4310.41,3
骨盆伴下肢骨骨折,08,6550.28,4711.99,3
腕和手损伤,16,105755.86,57990.19,33
浸润型肺结核，未做细菌学和组织学检查,15,12336.19,5361.74,2
扁桃体炎伴流感,07,4738.37,2863.85,3
慢性淋巴结炎,13,564.18,14.02,1
肾病综合征，系膜增殖性肾小球肾炎,15,115622.00,24968.45,8
葡萄球菌性先天性肺炎,14,822.32,125.95,1
面肌痉挛,16,661127.21,223122.74,58
上消化道溃疡穿孔,14,3470.59,2579.01,1
阴道后壁脱垂(直肠膨出),07,3230.91,2222.95,1
眼睑带状疱疹,10,3499.37,2365.79,1
开放性前列腺损伤,14,5299.95,2699.66,1
青光眼,10,52179.16,37427.87,18
结核性腹腔积液,14,52880.70,40073.04,2
直肠癌根治手术,15,30671.41,20602.32,17
幽门溃疡伴出血,11,67950.11,38956.11,17
尿道肉阜,06,885.28,307.73,1
单侧Ⅱ度唇裂,16,32830.13,10580.52,3
高血压3级,13,15352.52,10839.96,1
食管原位癌,16,191377.34,106181.69,64
鼻腔恶性肿瘤,14,16159.11,11184.91,1
急性粒细胞缺乏症,15,189795.92,126382.27,6
宫颈炎性疾病,15,1749639.43,793308.03,703
胸骨后甲状腺囊肿,14,58549.09,30875.60,4
颚口线虫病,15,613.04,43.66,1
继发性视网膜脱离,14,1739.27,983.06,1
上肢再植(部位)的并发症,15,10233.94,5785.22,1
鼻咽部出血,09,6579.57,4437.33,5
呕吐,14,187055.37,133384.92,25
大腿皮肤恶性肿瘤,15,77119.17,21271.26,4
脂溢性湿疹,10,2756.42,1079.59,1
浆液性囊腺癌,15,4024.97,2027.74,1
肩区软组织异物残留,16,3831.01,3121.28,1
胎儿唇腭裂,16,12401.33,4926.19,2
血管肌纤维母细胞瘤,16,78679.46,27361.15,2
骶髂关节面破坏,15,6902.93,3214.02,1
肝大,14,3028.59,2215.20,1
循环系统特指疾患,15,789.32,473.61,1
假性低醛固酮血症,11,2335.14,887.55,1
颈动脉血栓形成脑梗死,14,24353.09,17606.81,3
陈旧性高侧壁心肌梗死,14,6318.22,4351.07,1
胸椎间盘突出伴脊髓病,13,26532.75,16897.22,1
水肿 NOS,10,90629.94,67350.56,15
尿潴留,09,101726.23,68006.47,22
寒战,13,8346.21,6802.08,1
乳房肿物,16,133415.33,59838.20,26
椎动脉闭塞脑梗死,16,86336.11,37088.07,16
复发性胸椎腰椎不完全性脱位,15,4946.12,3034.55,4
膀胱小肠瘘,15,3773.47,963.04,1
髋关节炎,11,63086.50,47756.59,7
细菌性阴道炎,13,4270.08,1816.48,3
恶性肿瘤,14,802175.10,551693.47,61
慢性食管旁淋巴结炎,12,902.68,533.82,1
足皮肤恶性肿瘤,16,2873.92,2259.55,1
先天性胆囊不发育,11,3858.25,2108.30,1
呼吸衰竭,14,880023.16,639910.24,37
颅骨骨折 NOS,09,1998.37,948.69,1
绕核性白内障,12,20045.02,8244.66,4
肾病综合征，特指病理,14,26464.75,22331.05,1
机械性肠梗阻,11,20814.17,8954.55,4
前列腺充血,15,2638.44,1006.13,1
重度抑郁发作,15,19831.06,8701.23,3
热疮病,15,4792.66,2632.36,5
新生儿重度窒息,15,59096.27,21147.00,4
喉梗阻,12,4191.16,2097.61,2
先兆临产,11,7887.89,0.00,2
结膜囊肿,10,1502.40,1262.16,1
背痛,15,19662.41,12025.00,6
椎管狭窄,14,310989.34,214755.47,19
小肠溃疡,15,69187.61,30174.22,4
阑尾疾病,08,2314.78,1358.50,1
睾丸缺如,15,27333.71,4494.90,3
耳聋 NOS,13,100080.75,69170.76,12
鼻血肿,07,1007.94,444.69,1
腺癌,10,20433.52,9923.96,3
肛肠病（外痔病）,14,14254.63,7712.14,2
直肠瘢痕,12,73084.72,39004.86,14
脑外伤后综合征,07,6168.87,3225.83,3
猩红热,15,24368.98,6843.71,11
颌下间隙感染,15,175133.09,59549.78,19
哮喘性支气管肺炎,06,15093.27,10039.38,4
乳腺(房)原位癌 NOS,06,10613.16,6280.04,1
子宫颈管恶性肿瘤,12,18619.09,11270.37,1
肠系膜炎,11,1809.88,1161.57,1
急性呼吸衰竭,08,1661.39,945.21,1
心脏术后综合征,10,837.20,595.23,1
肾盂静脉炎,12,3238.42,1917.73,1
口前庭恶性肿瘤,13,48913.39,37456.13,1
上臂肌肉劳损,15,2416.00,1302.76,2
直肠乙状结肠异物,14,4898.58,3039.92,1
慢性分泌性中耳炎,14,14853.96,8962.91,3
先天性大脑动静脉畸形,12,91040.37,48433.47,3
肢体疼痛,10,10151.16,7921.22,3
激素依赖性皮炎,16,9265.80,3419.80,2
急性白血病 (M98010/3),13,131666.72,84746.21,4
脂肪瘤 NOS (D17.-),07,5733.69,3300.35,2
开放性小肠破裂,15,17891.55,7683.89,1
,05,7235357.24,3709546.66,1037
结核性支气管扩张，未做细菌学和组织学检查,15,35732.18,10046.09,5
外阴脓肿,13,3394.55,1174.49,3
其他背部病，不可归类在他处者,08,1290.32,558.77,1
小细胞肉瘤,14,33787.38,26735.06,1
腹强直,15,3423.11,1468.64,1
高血压性红细胞增多症[盖斯伯克病],11,4559.29,3815.65,1
眼内炎,09,5816.76,4443.06,1
狼疮性肺炎,15,9814.98,4885.10,1
腮腺区肿物,15,64798.29,27886.94,4
跟腱断裂,09,9529.76,6180.49,2
纵隔肿物,13,7746.91,5112.74,2
皮样囊肿,15,172506.06,68855.16,73
巨幼红细胞性贫血,16,53706.44,18479.47,5
更年期综合征,10,17127.95,13245.36,6
复发性血尿,15,14501.32,7980.58,5
肠炎,13,112361.51,76153.60,27
腱鞘囊肿,13,54465.63,34937.38,16
未特指的慢性支气管炎,14,5318.43,4062.87,2
真性小眼球,15,16921.29,4481.19,2
膝关节疼痛综合征,08,7793.29,4956.61,3
子宫炎,14,1.00,0.00,1
胆囊结石伴慢性胆囊炎,14,4724632.94,2742035.59,551
肌肉肿物,14,1943.75,1260.01,1
开放性拇指骨折,16,28322.64,21643.20,3
肛管炎,09,19029.85,13043.33,6
高血压危象,07,15377.62,10047.67,2
住院无病种,13,828.37,241.12,1
胸膜疾患,15,28828.49,18778.30,11
诺卡氏[放线]菌病 NOS,11,2631.87,2051.31,1
特发性骨质疏松,15,328320.48,222923.03,43
二尖瓣赘生物,16,2761.34,2142.87,1
扁桃体息肉,12,9634.69,5216.54,2
睾丸鞘膜积液,14,351309.76,182550.65,60
小肠囊肿,15,25555.19,14374.88,3
1型糖尿病性酮症酸中毒,16,15518.55,9169.17,5
髋骨开放性骨折,10,15397.28,7191.01,1
成软骨细胞性骨肉瘤,14,16438.47,12789.36,2
脐炎,13,3671.81,2583.69,1
眼球萎缩,10,3377.29,2570.95,1
新生儿皮肤感染,15,3643.44,498.46,1
特发性骨质疏松,16,106379.85,66118.82,20
溃疡性痔,07,2377.12,1357.07,1
腹腔脂肪瘤 (M88500/0),14,9437.29,6681.24,1
急性梗阻性化脓性胆囊炎,16,70508.45,32233.73,5
颈内动脉海绵窦瘘,16,108900.86,19608.12,1
动眼神经良性肿瘤,15,19003.94,11420.37,1
女性盆腔炎性疾病,16,1641059.61,892306.87,633
局部相关性(局灶性)(部分)症状性癫痫和伴有复杂部分发作的癫痫综合征,16,46601.91,9447.06,2
肉芽肿性前列腺炎,10,25015.15,11916.98,9
肠易激综合征伴腹泻,15,26945.26,5888.70,7
二尖瓣返流,16,10268.95,2058.07,1
小脑炎,15,115513.91,40871.68,9
手术后伤口感染,06,4503.10,2167.52,2
特指主要影响自主神经系统药物中毒,15,39755.97,9802.25,2
扁平疣,08,1152.00,791.30,1
结肠囊肿,16,13605.25,7541.46,2
肠道蠕虫病,15,2005.80,831.30,1
手术后硬脑膜外出血,14,911.50,384.19,1
小脑幕脑膜瘤,15,19701.39,11927.08,2
链球菌性肺炎,16,13248.43,5042.79,6
骶尾部挫伤,09,1427.53,1012.06,1
接触大黄蜂、黄蜂和蜜蜂,14,5228.75,3610.57,1
肾上腺肿瘤病,16,55919.21,14323.67,2
新生血管性青光眼,15,392673.96,115807.95,39
脑弓形虫病,15,15822.40,3634.67,2
过敏性皮炎,12,65481.58,39952.38,40
头部外伤,05,5101.77,2928.20,1
脑动脉供血不足,10,435276.98,343447.94,107
足癣,06,1386.92,385.08,1
急性无黄疸型乙型病毒性肝炎,15,14786.43,5040.46,3
血气胸,09,15140.19,10249.11,2
特指滑膜炎和腱鞘炎,14,2802.25,2021.24,1
小细胞癌 NOS,06,2204.32,1383.28,1
青年起病成年型糖尿病,13,140358.39,85649.63,54
继发性癫痫,11,13731.48,9466.95,2
输尿管恶性肿瘤,13,51587.98,39375.29,2
肾脓肿,05,6488.18,3815.37,1
梅格斯综合征,11,4568.95,3905.22,1
肛肠病（内痔病）,16,14670.88,7388.59,6
梗阻性和反流性尿路病,15,184447.97,55811.53,23
幼年性白内障,15,2202.45,194.30,1
脊椎病,13,1642445.28,1143867.56,275
芽生菌性皮炎,16,1967.56,867.65,1
急性脱髓鞘性脊髓病,15,19763.21,6388.94,2
肥大性鼻炎,14,300556.70,186385.40,96
慢性盆腔炎,14,122962.65,85791.11,43
急性酒精性胰腺炎，重症,16,176364.48,84661.22,3
泛发性神经性皮炎,15,184967.23,102367.63,59
慢性阻塞性肺病伴有急性加重 NOS,13,507357.37,379428.90,83
创伤性急性硬膜下出血,15,105676.77,30313.60,6
间质性肺气肿,14,9690.63,5987.78,1
开放性腓骨骨折,16,33944.57,16190.64,2
面肌痉挛,09,9057.11,6404.71,2
紫癜病,16,1376.75,728.99,1
酒精依赖综合征,15,58343.38,23792.20,6
跗骨良性肿瘤,13,7143.13,4789.53,4
肾结石,14,2193055.08,1414937.02,428
乳房恶性肿瘤个人史,15,260789.69,101446.25,30
肺气肿,11,2613817.66,2086851.84,406
创伤性脑疝,16,26449.70,3336.29,1
出血性卵巢滤泡囊肿,16,8334.32,5588.24,1
结核性多浆膜炎,15,101268.58,53215.77,6
拇指完全切断,15,47707.13,12521.53,3
高血压性脑病,11,10866.95,8926.00,2
头面颈部皮肤肿瘤,16,9753.46,2548.39,2
恶性肿瘤,12,141807.75,104454.65,12
腓骨骨折,13,183059.59,103822.74,15
大脑继发恶性肿瘤,15,51020.53,24487.84,1
多关节炎 NOS,13,118659.33,75696.56,13
包皮炎,12,6928.25,4251.87,2
渗出性扁桃体炎,12,37475.44,26678.05,15
其他特指的糖尿病,07,533.40,114.26,1
背部脓肿,12,14923.45,9423.97,4
坏死性溃疡性口炎,16,458.75,200.75,1
颌下瘘管,14,14179.27,6319.51,2
脓气胸,16,20879.62,10576.57,5
急性肾炎综合征，肾小球轻微病变,15,105367.08,21078.50,18
膀胱子宫内膜异位症,15,66351.78,26862.44,4
化脓性脑膜脑炎,16,33985.24,10423.64,1
髋关节炎,09,17686.64,12242.25,5
尺肱关节脱位,11,25423.67,11160.25,6
骨囊肿,11,24361.62,14767.01,2
鼻咽侧壁咽隐窝恶性肿瘤,11,8022.91,6289.07,1
